model_name,threshold,single_evaluation_metric,train_distribution,test_distribution,train_win_rate,test_win_rate
V37,"[0, 0.8, 1]",0.8437038625007407,"[63.79201014584655, 36.20798985415345]","[63.037974683544306, 36.9620253164557]","[68.68787276341949, 72.3292469352014]","[70.28112449799197, 72.6027397260274]"
V37,"[0, 0.85, 1]",1.8785462684390817,"[70.3868103994927, 29.613189600507294]","[67.59493670886076, 32.40506329113924]","[69.1891891891892, 71.94860813704497]","[70.4119850187266, 72.65625]"
V37,"[0, 0.9, 1]",4.039022222707371,"[78.3132530120482, 21.686746987951807]","[75.44303797468355, 24.556962025316455]","[69.23076923076923, 72.80701754385966]","[72.81879194630872, 65.97938144329896]"
V38,"[0, 0.45, 1]",1.8057964675741816,"[94.29296131896005, 5.707038681039949]","[94.68354430379748, 5.3164556962025316]","[69.33422999327506, 81.11111111111111]","[70.85561497326202, 76.19047619047619]"
V38,"[0, 0.5, 1]",1.8057964675741816,"[94.29296131896005, 5.707038681039949]","[94.68354430379748, 5.3164556962025316]","[69.33422999327506, 81.11111111111111]","[70.85561497326202, 76.19047619047619]"
V38,"[0, 0.55, 1]",1.8057964675741816,"[94.29296131896005, 5.707038681039949]","[94.68354430379748, 5.3164556962025316]","[69.33422999327506, 81.11111111111111]","[70.85561497326202, 76.19047619047619]"
V38,"[0, 0.6, 1]",2.0983026014536392,"[94.61001902346227, 5.389980976537729]","[94.9367088607595, 5.063291139240507]","[69.36997319034852, 81.17647058823529]","[70.93333333333334, 75.0]"
V38,"[0, 0.65, 1]",2.005445482520465,"[94.67343056436272, 5.3265694356372855]","[94.9367088607595, 5.063291139240507]","[69.39048894842598, 80.95238095238095]","[70.93333333333334, 75.0]"
V38,"[0, 0.7, 1]",1.7186156508042838,"[94.86366518706404, 5.136334812935954]","[94.9367088607595, 5.063291139240507]","[69.45187165775401, 80.24691358024691]","[70.93333333333334, 75.0]"
V38,"[0, 0.75, 1]",2.3279887738789267,"[94.99048826886494, 5.009511731135067]","[95.18987341772151, 4.810126582278481]","[69.42590120160213, 81.0126582278481]","[71.01063829787235, 73.68421052631578]"
V38,"[0, 0.8, 1]",2.2785139600302715,"[95.49778059606848, 4.502219403931516]","[95.9493670886076, 4.050632911392405]","[69.45551128818062, 81.69014084507043]","[70.97625329815304, 75.0]"
V38,"[0, 0.85, 1]",8.392723599874072,"[98.35129993658846, 1.6487000634115407]","[98.9873417721519, 1.0126582278481013]","[69.82591876208897, 80.76923076923077]","[71.35549872122762, 50.0]"
V38,"[0, 0.9, 1]",8.976720803271032,"[98.47812301838935, 1.5218769816106532]","[98.9873417721519, 1.0126582278481013]","[69.80038634900193, 83.33333333333334]","[71.35549872122762, 50.0]"
V39,"[0, 0.45, 1]",0.8846786668590116,"[66.51870640456563, 33.481293595434366]","[66.58227848101265, 33.41772151898734]","[68.82745471877979, 72.34848484848484]","[71.10266159695817, 71.21212121212122]"
V39,"[0, 0.5, 1]",1.023745777152163,"[68.3576410906785, 31.642358909321494]","[68.10126582278481, 31.89873417721519]","[68.73840445269018, 72.74549098196393]","[71.00371747211895, 71.42857142857143]"
V39,"[0, 0.55, 1]",1.4527069194646245,"[69.75269499048828, 30.24730500951173]","[70.12658227848101, 29.873417721518987]","[68.45454545454545, 73.58490566037736]","[71.11913357400722, 71.1864406779661]"
V39,"[0, 0.6, 1]",2.2145753500021925,"[71.14774889029803, 28.852251109701964]","[72.65822784810126, 27.341772151898734]","[68.62745098039215, 73.4065934065934]","[71.42857142857143, 70.37037037037037]"
V39,"[0, 0.65, 1]",2.832439396730397,"[72.35256816740647, 27.647431832593533]","[75.18987341772151, 24.81012658227848]","[68.71165644171779, 73.39449541284404]","[71.38047138047138, 70.40816326530613]"
V39,"[0, 0.7, 1]",1.6572246383093683,"[74.63538363982245, 25.36461636017755]","[76.70886075949367, 23.29113924050633]","[68.81903143585386, 73.5]","[70.62706270627062, 72.82608695652173]"
V39,"[0, 0.75, 1]",2.427251430656673,"[75.77679137603045, 24.223208623969565]","[79.24050632911393, 20.759493670886076]","[69.1213389121339, 72.77486910994764]","[70.28753993610223, 74.39024390243902]"
V39,"[0, 0.8, 1]",2.0963088794989098,"[78.3132530120482, 21.686746987951807]","[81.26582278481013, 18.734177215189874]","[69.1497975708502, 73.09941520467837]","[70.40498442367601, 74.32432432432432]"
V39,"[0, 0.85, 1]",2.551340658173574,"[80.97653772986683, 19.023462270133166]","[84.05063291139241, 15.949367088607595]","[69.6945967110415, 71.33333333333334]","[70.48192771084338, 74.60317460317461]"
V39,"[0, 0.9, 1]",1.564978712234537,"[85.92263792010147, 14.077362079898542]","[87.59493670886076, 12.40506329113924]","[69.74169741697416, 71.62162162162163]","[70.8092485549133, 73.46938775510205]"
V40,"[0, 0.45, 1]",1.3752053914195947,"[77.36207989854154, 22.637920101458462]","[76.9620253164557, 23.037974683544306]","[69.18032786885246, 72.82913165266106]","[71.38157894736842, 70.32967032967034]"
V40,"[0, 0.5, 1]",2.20849376390992,"[78.7571337983513, 21.2428662016487]","[77.46835443037975, 22.531645569620252]","[69.08212560386472, 73.43283582089552]","[71.56862745098039, 69.66292134831461]"
V40,"[0, 0.55, 1]",2.4818306245930613,"[79.26442612555485, 20.735573874445148]","[78.48101265822784, 21.518987341772153]","[69.04, 73.70030581039755]","[71.93548387096774, 68.23529411764706]"
V40,"[0, 0.6, 1]",1.552500143020195,"[80.59606848446417, 19.403931515535827]","[80.50632911392405, 19.49367088607595]","[69.07946498819827, 73.8562091503268]","[71.38364779874213, 70.12987012987013]"
V40,"[0, 0.65, 1]",1.2148730788920368,"[82.24476854787571, 17.75523145212429]","[81.51898734177216, 18.48101265822785]","[69.08249807247493, 74.28571428571429]","[70.80745341614907, 72.6027397260274]"
V40,"[0, 0.7, 1]",0.7194411860334244,"[84.02029169308814, 15.979708306911858]","[83.29113924050633, 16.70886075949367]","[69.50943396226415, 72.61904761904762]","[70.82066869300911, 72.72727272727273]"
V40,"[0, 0.75, 1]",1.0203975783535575,"[85.35193405199747, 14.648065948002536]","[84.30379746835443, 15.69620253164557]","[69.46508172362556, 73.16017316017316]","[70.87087087087087, 72.58064516129032]"
V40,"[0, 0.8, 1]",1.3873892630337337,"[86.23969562460367, 13.760304375396323]","[85.0632911392405, 14.936708860759493]","[69.55882352941177, 72.81105990783409]","[71.13095238095238, 71.1864406779661]"
V40,"[0, 0.85, 1]",1.7229233779455968,"[90.0443880786303, 9.95561192136969]","[88.60759493670885, 11.39240506329114]","[69.85915492957746, 71.3375796178344]","[71.42857142857143, 68.88888888888889]"
V40,"[0, 0.9, 1]",2.6046367411731715,"[91.37603043753964, 8.623969562460369]","[90.63291139240506, 9.367088607594937]","[70.09021512838306, 69.11764705882352]","[72.06703910614524, 62.16216216216216]"
V41,"[0, 0.45, 1]",1.6115695576293803,"[57.57767913760304, 42.42232086239696]","[55.18987341772152, 44.81012658227848]","[65.63876651982379, 75.93423019431988]","[66.97247706422019, 76.27118644067797]"
V41,"[0, 0.5, 1]",1.6090609746806965,"[58.33861762840837, 41.661382371591635]","[55.949367088607595, 44.050632911392405]","[65.97826086956522, 75.64687975646879]","[67.42081447963801, 75.86206896551724]"
V41,"[0, 0.55, 1]",2.0260972118681693,"[58.97273303741281, 41.02726696258719]","[55.949367088607595, 44.050632911392405]","[65.6989247311828, 76.19783616692428]","[67.42081447963801, 75.86206896551724]"
V41,"[0, 0.6, 1]",1.8034131211474769,"[59.48002536461636, 40.51997463538364]","[57.46835443037974, 42.53164556962025]","[65.99147121535182, 75.8998435054773]","[68.28193832599119, 75.0]"
V41,"[0, 0.65, 1]",2.0935516544653385,"[60.24096385542169, 39.75903614457831]","[57.46835443037974, 42.53164556962025]","[66.21052631578948, 75.75757575757575]","[68.28193832599119, 75.0]"
V41,"[0, 0.7, 1]",2.638960407749856,"[62.016487000634115, 37.983512999365885]","[58.22784810126582, 41.77215189873418]","[66.25766871165644, 76.12687813021702]","[68.26086956521739, 75.15151515151514]"
V41,"[0, 0.75, 1]",2.554678052200771,"[63.47495244134432, 36.52504755865568]","[59.74683544303797, 40.25316455696203]","[66.73326673326673, 75.69444444444444]","[68.64406779661016, 74.84276729559748]"
V41,"[0, 0.8, 1]",2.66489903630457,"[65.69435637285986, 34.30564362714014]","[61.77215189873417, 38.22784810126582]","[66.98841698841699, 75.78558225508318]","[68.85245901639344, 74.83443708609272]"
V41,"[0, 0.85, 1]",3.2624010064663738,"[69.18199112238428, 30.81800887761573]","[65.0632911392405, 34.93670886075949]","[67.55270394133822, 75.51440329218107]","[70.03891050583657, 73.18840579710145]"
V41,"[0, 0.9, 1]",3.6150804565882773,"[72.16233354470513, 27.837666455294862]","[68.35443037974683, 31.645569620253166]","[67.75043936731107, 75.85421412300684]","[70.74074074074073, 72.0]"
V42,"[0, 0.45, 1]",4.550108020783583,"[5.7704502219403935, 94.2295497780596]","[3.79746835443038, 96.20253164556962]","[72.52747252747253, 69.85195154777928]","[60.0, 71.57894736842105]"
V42,"[0, 0.5, 1]",4.775928095734736,"[6.024096385542169, 93.97590361445783]","[4.30379746835443, 95.69620253164557]","[72.63157894736842, 69.83805668016194]","[58.82352941176471, 71.6931216931217]"
V42,"[0, 0.55, 1]",5.665340208150735,"[6.594800253646163, 93.40519974635384]","[4.556962025316456, 95.44303797468355]","[72.11538461538461, 69.85743380855396]","[55.55555555555556, 71.88328912466844]"
V42,"[0, 0.6, 1]",6.805442273549767,"[6.8484464172479385, 93.15155358275206]","[5.063291139240507, 94.9367088607595]","[71.29629629629629, 69.91150442477876]","[50.0, 72.26666666666667]"
V42,"[0, 0.65, 1]",4.166134037061748,"[7.165504121750159, 92.83449587824984]","[6.075949367088607, 93.92405063291139]","[70.79646017699115, 69.94535519125684]","[58.333333333333336, 71.96765498652292]"
V42,"[0, 0.7, 1]",2.9332848523765342,"[10.589727330374128, 89.41027266962587]","[8.60759493670886, 91.39240506329114]","[70.65868263473054, 69.9290780141844]","[64.70588235294117, 71.74515235457064]"
V42,"[0, 0.75, 1]",3.191968766041582,"[16.994292961318962, 83.00570703868104]","[13.41772151898734, 86.58227848101265]","[69.77611940298507, 70.05347593582889]","[66.0377358490566, 71.9298245614035]"
V42,"[0, 0.8, 1]",3.4781129365911223,"[24.15979708306912, 75.84020291693088]","[20.759493670886076, 79.24050632911393]","[70.34120734908137, 69.89966555183946]","[65.85365853658537, 72.52396166134186]"
V42,"[0, 0.85, 1]",2.4791018817735706,"[32.466708941027264, 67.53329105897274]","[31.139240506329113, 68.86075949367088]","[69.7265625, 70.14084507042253]","[65.85365853658537, 73.52941176470588]"
V42,"[0, 0.9, 1]",1.897561466097299,"[42.92961318960051, 57.0703868103995]","[40.25316455696203, 59.74683544303797]","[70.01477104874446, 70.0]","[69.81132075471697, 72.03389830508475]"
V43,"[0, 0.45, 1]",1.1274379875885385,"[29.042485732403296, 70.9575142675967]","[27.848101265822784, 72.15189873417721]","[68.12227074235808, 70.77747989276139]","[69.0909090909091, 71.9298245614035]"
V43,"[0, 0.5, 1]",1.6450250023758226,"[33.734939759036145, 66.26506024096386]","[31.89873417721519, 68.10126582278481]","[67.29323308270678, 71.38755980861245]","[69.84126984126983, 71.74721189591078]"
V43,"[0, 0.55, 1]",2.1369374869021804,"[42.168674698795186, 57.831325301204814]","[40.25316455696203, 59.74683544303797]","[67.81954887218045, 71.60087719298247]","[71.69811320754717, 70.76271186440678]"
V43,"[0, 0.6, 1]",1.4159923745906529,"[52.63157894736842, 47.368421052631575]","[51.64556962025316, 48.35443037974684]","[69.63855421686746, 70.41499330655957]","[72.54901960784314, 69.63350785340315]"
V43,"[0, 0.65, 1]",1.4237938350919972,"[68.73811033608118, 31.261889663918836]","[70.37974683544303, 29.620253164556964]","[70.47970479704797, 68.96551724137932]","[72.3021582733813, 68.37606837606837]"
V43,"[0, 0.7, 1]",3.3737969261022043,"[75.01585288522512, 24.98414711477489]","[78.48101265822784, 21.518987341772153]","[70.41420118343196, 68.78172588832487]","[72.90322580645162, 64.70588235294117]"
V43,"[0, 0.75, 1]",2.7913760422896807,"[80.91312618896639, 19.08687381103361]","[82.53164556962025, 17.468354430379744]","[70.53291536050156, 67.77408637873754]","[73.00613496932516, 62.31884057971014]"
V43,"[0, 0.8, 1]",2.4677028213536314,"[81.86429930247306, 18.13570069752695]","[83.0379746835443, 16.962025316455694]","[70.48799380325329, 67.83216783216784]","[72.86585365853658, 62.68656716417911]"
V43,"[0, 0.85, 1]",3.770772207032067,"[84.90805326569436, 15.091946734305644]","[85.56962025316456, 14.430379746835442]","[70.57505601194921, 66.80672268907563]","[73.66863905325444, 56.14035087719298]"
V43,"[0, 0.9, 1]",3.8339032136715656,"[85.79581483830057, 14.204185161699428]","[86.58227848101265, 13.41772151898734]","[70.43606799704361, 67.41071428571429]","[73.39181286549707, 56.60377358490566]"
V44,"[0, 0.45, 1]",2.089590535398127,"[40.32974001268231, 59.670259987317685]","[43.037974683544306, 56.9620253164557]","[70.75471698113208, 69.50053134962806]","[73.52941176470588, 69.33333333333334]"
V44,"[0, 0.5, 1]",2.0283152396841064,"[41.471147748890296, 58.5288522511097]","[43.79746835443038, 56.20253164556962]","[70.9480122324159, 69.33911159263272]","[73.98843930635837, 68.91891891891892]"
V44,"[0, 0.55, 1]",1.7920299232006176,"[42.92961318960051, 57.0703868103995]","[45.31645569620253, 54.68354430379747]","[70.90103397341211, 69.33333333333334]","[73.18435754189943, 69.44444444444444]"
V44,"[0, 0.6, 1]",2.1316324460724463,"[44.95878249841471, 55.041217501585294]","[48.10126582278481, 51.89873417721519]","[70.94499294781383, 69.23963133640552]","[73.15789473684211, 69.26829268292683]"
V44,"[0, 0.65, 1]",1.8200524712043702,"[47.81230183893469, 52.18769816106531]","[50.37974683544304, 49.62025316455696]","[71.22015915119363, 68.89428918590522]","[72.36180904522614, 69.89795918367348]"
V44,"[0, 0.7, 1]",1.3715006934585006,"[53.772986683576406, 46.22701331642359]","[55.44303797468354, 44.55696202531645]","[71.4622641509434, 68.3127572016461]","[72.6027397260274, 69.31818181818183]"
V44,"[0, 0.75, 1]",4.070225551400077,"[74.76220672162334, 25.237793278376664]","[76.70886075949367, 23.29113924050633]","[71.33163698049194, 66.08040201005025]","[75.24752475247524, 57.608695652173914]"
V44,"[0, 0.8, 1]",1.2819268332181846,"[85.66899175649968, 14.331008243500317]","[85.82278481012658, 14.177215189873419]","[71.35455218356773, 61.94690265486725]","[73.15634218289085, 58.92857142857143]"
V44,"[0, 0.85, 1]",4.890445325887963,"[97.65377298668358, 2.346227013316424]","[97.46835443037975, 2.5316455696202533]","[70.06493506493506, 67.56756756756756]","[71.68831168831169, 50.0]"
V44,"[0, 0.9, 1]",4.797955163682217,"[98.47812301838935, 1.5218769816106532]","[97.9746835443038, 2.0253164556962027]","[70.05795235028977, 66.66666666666666]","[71.57622739018088, 50.0]"
V45,"[0, 0.45, 1]",1.316286373885153,"[73.11350665821179, 26.886493341788203]","[74.17721518987341, 25.82278481012658]","[68.86383347788379, 73.11320754716981]","[69.6245733788396, 75.49019607843137]"
V45,"[0, 0.5, 1]",1.1092753559098005,"[74.31832593532023, 25.681674064679772]","[75.18987341772151, 24.81012658227848]","[68.68600682593856, 73.82716049382717]","[69.6969696969697, 75.51020408163265]"
V45,"[0, 0.55, 1]",0.8840827316996904,"[75.26949904882689, 24.730500951173113]","[75.9493670886076, 24.050632911392405]","[68.40775063184499, 74.87179487179488]","[69.66666666666667, 75.78947368421053]"
V45,"[0, 0.6, 1]",0.7932959333363492,"[75.77679137603045, 24.223208623969565]","[76.45569620253164, 23.544303797468356]","[68.45188284518828, 74.86910994764398]","[69.86754966887418, 75.26881720430107]"
V45,"[0, 0.65, 1]",0.7779075074535298,"[76.72796448953709, 23.272035510462903]","[77.21518987341773, 22.78481012658228]","[68.59504132231406, 74.65940054495913]","[69.83606557377048, 75.55555555555556]"
V45,"[0, 0.7, 1]",0.4737427527801392,"[77.86937222574508, 22.130627774254915]","[77.72151898734178, 22.278481012658226]","[68.64820846905538, 74.78510028653295]","[70.03257328990227, 75.0]"
V45,"[0, 0.75, 1]",0.9329190281593505,"[78.88395688015218, 21.116043119847813]","[78.22784810126582, 21.772151898734176]","[68.89067524115757, 74.17417417417418]","[69.90291262135922, 75.5813953488372]"
V45,"[0, 0.8, 1]",0.5888249701496617,"[80.3424223208624, 19.657577679137603]","[80.50632911392405, 19.49367088607595]","[68.90292028413575, 74.51612903225806]","[70.44025157232704, 74.02597402597402]"
V45,"[0, 0.85, 1]",0.6394721126588907,"[83.25935320228281, 16.740646797717183]","[83.54430379746836, 16.455696202531644]","[69.07844630616908, 74.62121212121212]","[70.3030303030303, 75.38461538461539]"
V45,"[0, 0.9, 1]",1.8068888246702808,"[89.60050729232721, 10.399492707672795]","[90.37974683544304, 9.620253164556962]","[69.42675159235668, 75.0]","[71.1484593837535, 71.05263157894737]"
V46,"[0, 0.45, 1]",1.8324987372324926,"[96.19530754597336, 3.804692454026633]","[97.21518987341771, 2.7848101265822782]","[69.74291364535267, 76.66666666666667]","[71.09375, 72.72727272727273]"
V46,"[0, 0.5, 1]",1.6969398591726677,"[96.25871908687381, 3.741280913126189]","[97.21518987341771, 2.7848101265822782]","[69.76284584980237, 76.27118644067797]","[71.09375, 72.72727272727273]"
V46,"[0, 0.55, 1]",1.6969398591726677,"[96.25871908687381, 3.741280913126189]","[97.21518987341771, 2.7848101265822782]","[69.76284584980237, 76.27118644067797]","[71.09375, 72.72727272727273]"
V46,"[0, 0.6, 1]",1.6969398591726677,"[96.25871908687381, 3.741280913126189]","[97.21518987341771, 2.7848101265822782]","[69.76284584980237, 76.27118644067797]","[71.09375, 72.72727272727273]"
V46,"[0, 0.65, 1]",1.557978229782466,"[96.32213062777424, 3.6778693722257447]","[97.21518987341771, 2.7848101265822782]","[69.78275181040158, 75.86206896551724]","[71.09375, 72.72727272727273]"
V46,"[0, 0.7, 1]",1.4154343986234994,"[96.3855421686747, 3.614457831325301]","[97.21518987341771, 2.7848101265822782]","[69.80263157894737, 75.43859649122807]","[71.09375, 72.72727272727273]"
V46,"[0, 0.75, 1]",1.4154343986234994,"[96.3855421686747, 3.614457831325301]","[97.21518987341771, 2.7848101265822782]","[69.80263157894737, 75.43859649122807]","[71.09375, 72.72727272727273]"
V46,"[0, 0.8, 1]",1.4154343986234994,"[96.3855421686747, 3.614457831325301]","[97.21518987341771, 2.7848101265822782]","[69.80263157894737, 75.43859649122807]","[71.09375, 72.72727272727273]"
V46,"[0, 0.85, 1]",2.2426051511304914,"[96.3855421686747, 3.614457831325301]","[97.46835443037975, 2.5316455696202533]","[69.80263157894737, 75.43859649122807]","[71.16883116883118, 70.0]"
V46,"[0, 0.9, 1]",18.2546632663055,"[98.73176918199113, 1.2682308180088777]","[99.49367088607595, 0.5063291139240507]","[70.00642260757868, 70.0]","[71.50127226463104, 0.0]"
V47,"[0, 0.45, 1]",0.8400882164888921,"[92.58084971464807, 7.419150285351934]","[92.15189873417722, 7.848101265822785]","[69.31506849315069, 78.63247863247864]","[70.6043956043956, 77.41935483870968]"
V47,"[0, 0.5, 1]",0.9102734264283994,"[92.89790741915029, 7.102092580849714]","[92.65822784810128, 7.341772151898734]","[69.419795221843, 77.67857142857143]","[70.76502732240438, 75.86206896551724]"
V47,"[0, 0.55, 1]",1.6841926320581377,"[93.08814204185161, 6.911857958148383]","[92.91139240506328, 7.088607594936709]","[69.27792915531336, 79.81651376146789]","[70.84468664850137, 75.0]"
V47,"[0, 0.6, 1]",1.2490470472652089,"[93.2149651236525, 6.7850348763474955]","[93.92405063291139, 6.075949367088607]","[69.18367346938776, 81.30841121495327]","[70.61994609164421, 79.16666666666666]"
V47,"[0, 0.65, 1]",1.3412393722508174,"[93.3417882054534, 6.658211794546608]","[93.92405063291139, 6.075949367088607]","[69.15760869565217, 81.9047619047619]","[70.61994609164421, 79.16666666666666]"
V47,"[0, 0.7, 1]",2.230303076156639,"[93.65884590995562, 6.3411540900443875]","[94.43037974683544, 5.5696202531645564]","[69.12660798916723, 83.0]","[70.77747989276139, 77.27272727272727]"
V47,"[0, 0.75, 1]",2.2728881034601622,"[94.29296131896005, 5.707038681039949]","[94.43037974683544, 5.5696202531645564]","[69.1324815063887, 84.44444444444444]","[70.77747989276139, 77.27272727272727]"
V47,"[0, 0.8, 1]",2.7926658588121605,"[94.73684210526315, 5.263157894736842]","[94.68354430379748, 5.3164556962025316]","[69.14323962516734, 85.54216867469879]","[70.85561497326202, 76.19047619047619]"
V47,"[0, 0.85, 1]",3.913397771973987,"[97.14648065948003, 2.8535193405199744]","[97.21518987341771, 2.7848101265822782]","[69.51697127937337, 86.66666666666667]","[71.09375, 72.72727272727273]"
V47,"[0, 0.9, 1]",4.666076796985512,"[97.59036144578313, 2.4096385542168677]","[97.46835443037975, 2.5316455696202533]","[69.5906432748538, 86.8421052631579]","[71.16883116883118, 70.0]"
V48,"[0, 0.45, 1]",2.3295425984018063,"[58.90932149651237, 41.09067850348763]","[55.69620253164557, 44.303797468354425]","[68.03013993541443, 72.8395061728395]","[67.72727272727272, 75.42857142857143]"
V48,"[0, 0.5, 1]",1.6522064724636838,"[62.143310082435, 37.85668991756499]","[59.74683544303797, 40.25316455696203]","[68.06122448979592, 73.19932998324958]","[69.49152542372882, 73.58490566037736]"
V48,"[0, 0.55, 1]",2.4893268208371477,"[65.37729866835764, 34.62270133164236]","[61.518987341772146, 38.48101265822785]","[67.79825412221145, 74.17582417582418]","[69.54732510288066, 73.68421052631578]"
V48,"[0, 0.6, 1]",1.846318240914333,"[68.16740646797717, 31.83259353202283]","[65.31645569620254, 34.68354430379747]","[67.53488372093022, 75.2988047808765]","[68.6046511627907, 75.91240875912408]"
V48,"[0, 0.65, 1]",2.4804166933746004,"[71.02092580849715, 28.979074191502853]","[67.34177215189874, 32.65822784810127]","[67.94642857142857, 75.054704595186]","[68.04511278195488, 77.51937984496125]"
V48,"[0, 0.7, 1]",2.2553877357014693,"[74.00126823081801, 25.998731769181994]","[70.12658227848101, 29.873417721518987]","[67.60925449871465, 76.82926829268293]","[68.59205776173285, 77.11864406779661]"
V48,"[0, 0.75, 1]",2.324061007009157,"[76.98161065313887, 23.018389346861127]","[72.9113924050633, 27.088607594936708]","[67.71004942339374, 77.68595041322314]","[68.75, 77.57009345794393]"
V48,"[0, 0.8, 1]",3.049636072446634,"[80.40583386176284, 19.59416613823716]","[76.20253164556962, 23.79746835443038]","[67.58675078864354, 79.93527508090615]","[69.10299003322258, 77.6595744680851]"
V48,"[0, 0.85, 1]",1.5560551802207923,"[84.9714648065948, 15.0285351934052]","[82.53164556962025, 17.468354430379744]","[68.50746268656717, 78.48101265822784]","[69.6319018404908, 78.26086956521739]"
V48,"[0, 0.9, 1]",2.682447413440892,"[91.37603043753964, 8.623969562460369]","[93.67088607594937, 6.329113924050633]","[68.77168632893824, 83.08823529411765]","[70.0, 88.0]"
V49,"[0, 0.45, 1]",1.2023607837882087,"[92.64426125554851, 7.3557387444514895]","[93.67088607594937, 6.329113924050633]","[69.33607118412046, 78.44827586206897]","[70.54054054054055, 80.0]"
V49,"[0, 0.5, 1]",2.1594143557773977,"[92.89790741915029, 7.102092580849714]","[93.92405063291139, 6.075949367088607]","[69.419795221843, 77.67857142857143]","[70.35040431266847, 83.33333333333334]"
V49,"[0, 0.55, 1]",1.7548766050058775,"[93.15155358275206, 6.8484464172479385]","[94.17721518987342, 5.822784810126582]","[69.36691626957113, 78.70370370370371]","[70.43010752688173, 82.6086956521739]"
V49,"[0, 0.6, 1]",1.812029212121378,"[93.40519974635384, 6.594800253646163]","[94.17721518987342, 5.822784810126582]","[69.4501018329939, 77.88461538461539]","[70.43010752688173, 82.6086956521739]"
V49,"[0, 0.65, 1]",2.88372402205981,"[93.59543436905517, 6.404565630944832]","[94.43037974683544, 5.5696202531645564]","[69.51219512195121, 77.22772277227723]","[70.24128686327077, 86.36363636363636]"
V49,"[0, 0.7, 1]",2.7365773713600614,"[93.91249207355739, 6.087507926442613]","[94.68354430379748, 5.3164556962025316]","[69.54760297096556, 77.08333333333334]","[70.32085561497327, 85.71428571428571]"
V49,"[0, 0.75, 1]",3.664883054999685,"[93.97590361445783, 6.024096385542169]","[94.9367088607595, 5.063291139240507]","[69.50067476383266, 77.89473684210526]","[70.13333333333334, 90.0]"
V49,"[0, 0.8, 1]",3.7494294808325006,"[94.16613823715916, 5.833861762840837]","[95.18987341772151, 4.810126582278481]","[69.56228956228956, 77.17391304347827]","[70.2127659574468, 89.47368421052632]"
V49,"[0, 0.85, 1]",3.419707345973664,"[94.67343056436272, 5.3265694356372855]","[95.69620253164557, 4.30379746835443]","[69.5914266577361, 77.38095238095238]","[70.37037037037037, 88.23529411764706]"
V49,"[0, 0.9, 1]",3.5187807208812423,"[94.86366518706404, 5.136334812935954]","[95.69620253164557, 4.30379746835443]","[69.6524064171123, 76.5432098765432]","[70.37037037037037, 88.23529411764706]"
